ano,sequencial_candidato,nome,uf,partido,quantidade_doacoes,quantidade_doadores,total_receita,media_receita,recursos_de_outros_candidatos.comites,recursos_de_pessoas_fisicas,recursos_de_pessoas_juridicas,recursos_proprios,recursos_de_partido_politico,quantidade_despesas,quantidade_fornecedores,total_despesa,media_despesa,cargo,sexo,grau,estado_civil,ocupacao,votos,total
2010,50000000061,ANTONIO JOSE IMBASSAHY DA SILVA,BA,PSDB,9,7,583982.88,64886.99,0,0,242482.88,2e3,339500,36,34,580094.88,16113.75,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ENGENHEIRO,112630,1829147.38
2010,50000000062,CORIOLANO SOUSA SALES,BA,PSDB,7,7,66300,9471.43,5e4,1e3,1300,14e3,0,96,87,60600,631.25,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),ADVOGADO,4945,203499.68
2010,50000000064,GERVASIO BATISTA CAMPOS,BA,PSDB,6,6,28100,4683.33,0,5500,11e3,11600,0,6,5,25000.35,4166.72,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PROFESSOR DE ENSINO SUPERIOR,3847,90073.4
2010,50000000068,JO<c3><83>O ALMEIDA DOS SANTOS,BA,PSDB,27,24,1498616.82,55504.33,1e5,115e3,665482.88,18133.94,6e5,108,90,1316316.82,12188.12,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),GE<c3><93>LOGO,80180,4381491.91
2010,50000000069,JUTAHY MAGALH<c3><83>ES J<c3><9a>NIOR,BA,PSDB,34,30,2393420,70394.71,31920,1e4,2125e3,0,226500,174,146,1702058.88,9781.95,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,110268,6569459.54
2010,50000000071,MANOEL DE MOURA VASCONCELOS,BA,PSDB,14,14,54920,3922.86,0,12200,25120,7600,1e4,19,18,50399.52,2652.61,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),OUTROS,13369,166879.99
2010,50000000072,MARIVALDO BISPO DA PAIX<c3><83>O,BA,PSDB,1,1,1720,1720,0,0,0,1720,0,3,3,1720,573.33,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,SOLTEIRO(A),POLICIAL MILITAR,1482,7461.33
2010,50000000074,ROGERIO LEANDRO DE JESUS SANTOS,BA,PSDB,3,3,2525,841.67,0,0,0,2525,0,12,11,2504.5,208.71,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,SOLTEIRO(A),OUTROS,4020,8633.880000000001
2010,50000000075,SAULO PEDROSA DE ALMEIDA,BA,PSDB,7,6,47556,6793.71,0,39020,3536,5e3,0,12,11,47046,3920.5,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),M<c3><89>DICO,11097,152908.21000000002
2010,50000000076,TEREZA CRISTINA GIFFONI VIEIRA,BA,PSDB,5,5,14500,2900,1e4,4e3,500,0,0,7,7,14500,2071.43,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),M<c3><89>DICO,4219,48495.43
2010,50000000124,ANTONIO WALDIR DOS SANTOS CONCEICAO,BA,PV,58,57,28360.13,488.97,0,10560.13,0,17800,0,31,30,28347.62,914.44,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),SERVIDOR P<c3><9a>BLICO FEDERAL,8601,86647.29
2010,50000000125,ARISTOTELES MAIA SAMPAIO DE OLIVEIRA PINTO,BA,PV,6,5,56100,9350,0,0,55e3,1100,0,45,44,54200,1204.44,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),FISCAL,4081,177054.44
2010,50000000127,CELIA OLIVEIRA DE JESUS SACRAMENTO,BA,PV,22,20,7052,320.55,0,2652,0,4400,0,25,21,6493.3,259.73,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,CASADO(A),PROFESSOR DE ENSINO SUPERIOR,7674,21265.58
2010,50000000128,CLERISTON EDUAO FERREIRA,BA,PV,2,2,1200,600,0,1200,0,0,0,2,2,1200,600,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),T<c3><89>CNICO EM INFORM<c3><81>TICA,1237,4808
2010,50000000129,EDIGAR EVANGELISTA DOS ANJOS,BA,PV,8,7,71361.95,8920.24,0,3569,46792.95,21e3,0,37,36,70361.95,1901.67,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),M<c3><9a>SICO,38710,223995.76
2010,50000000131,GERALDO FRANCA DE SANTANA,BA,PV,15,13,6964,464.27,0,3950,2100,914,0,10,9,6940.5,694.05,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),POLICIAL MILITAR,1908,22073.82
2010,50000000136,JULIANO SOUSA MATOS,BA,PV,13,13,113763.8,8751.06,0,28723.8,4e4,5040,4e4,36,23,90682.35,2518.95,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PROFESSOR DE ENSINO SUPERIOR,9307,329564.95999999996
2010,50000000138,LANDISVALTH DOS SANTOS LIMA,BA,PV,18,16,26350,1463.89,0,6650,0,19700,0,24,23,25350,1056.25,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PROFESSOR DE ENSINO SUPERIOR,1472,80651.14
2010,50000000139,MARCOS LEONELI ESPINHEIRA,BA,PV,5,2,7200,1440,0,0,0,7200,0,15,10,9201.69,613.45,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),EMPRES<c3><81>RIO,1053,25687.14
2010,50000000140,ROSE MARIE VIANNA PRATES BASSUMA,BA,PV,22,21,89163,4052.86,0,52300,3863,33e3,0,53,42,80472.67,1518.35,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,CASADO(A),PEDAGOGO,19394,264507.88
2010,50000000143,TARCISIO GAMA MACHADO,BA,PV,3,3,880,293.33,0,0,0,880,0,16,11,800.3,50.02,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BANC<c3><81>RIO E ECONOMI<c3><81>RIO,1692,2936.65
2010,50000000144,TSYLLA MARIA BALBINO DE CARVALHO FERREIRA,BA,PV,12,12,129030,10752.5,0,89530,3e4,9500,0,114,105,128323.8,1125.65,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,CASADO(A),EMPRES<c3><81>RIO,5291,398504.95
2010,50000000638,CESAR OLIVEIRA CARNEIRO,BA,PSOL,5,5,1163,232.6,0,0,0,1163,0,7,6,1158.5,165.5,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PROFESSOR DE ENSINO FUNDAMENTAL,2275,3905.6
2010,50000000640,FRANDERRAK DOS SANTOS MASCARENHAS,BA,PSOL,1,1,550,550,0,0,0,550,0,2,2,550,275,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),SERVIDOR P<c3><9a>BLICO ESTADUAL,1697,2481
2010,50000000644,RAIMUNDO NONATO DANTAS,BA,PSOL,6,4,2093.2,348.87,0,300,0,1793.2,0,9,7,1592.85,176.98,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),MILITAR REFORMADO,940,6331.0999999999995
2010,50000000748,ANTONIA MAGALHAES DA CRUZ,BA,PR,24,24,441597.11,18399.88,16497.11,24100,16e3,35e3,35e4,266,234,429295.71,1613.89,DEPUTADO FEDERAL,FEMININO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),DEPUTADO,43127,1333051.7000000002
2010,50000000752,ANTONIO LUIZ PARANHOS RIBEIRO LEITE DE BRITO,BA,PTB,17,15,912835.2,53696.19,513335.2,88e3,231500,8e4,0,107,92,840678.87,7856.81,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ADMINISTRADOR,70209,2728133.27
2010,50000000753,ANTONIO PIMENTEL PEREIRA,BA,PR,10,8,64177.52,6417.75,5000.7,10500,676.82,48e3,0,37,34,61677.52,1666.96,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ENGENHEIRO,6756,198206.27
2010,50000000754,ARTHUR DE OLIVEIRA MAIA DA SILVA,BA,PMDB,30,26,601198.53,20039.95,183200.14,68050,339948.39,1e4,0,118,98,500910.95,4245.01,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,74134,1727864.9700000002
2010,50000000755,BENITO DA GAMA SANTOS,BA,PTB,13,12,1672769.42,128674.57,19669.42,5e3,53e4,18100,11e5,319,236,1597916.72,5009.14,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ECONOMISTA,43966,5077719.27
2010,50000000756,CARLITO FERREIRA PEREIRA DOS SANTOS,BA,PR,4,4,8220,2055,0,0,0,8220,0,34,25,8304.18,244.24,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),EMPRES<c3><81>RIO,2000,27110.42
2010,50000000758,COLBERT MARTINS DA SILVA FILHO,BA,PMDB,25,14,544501.4,21780.06,60001.4,0,232500,2e3,25e4,227,139,483219.69,2128.72,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,68556,1596536.27
2010,50000000760,EDMILSON BISPO BARBOSA,BA,PSC,3,3,2594.06,864.69,0,0,0,0,2594.06,3,3,2594.06,864.69,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),OUTROS,406,9523.56
2010,50000000761,ERIVALDO XAVIER DOS SANTOS,BA,PMDB,1,1,192,192,0,0,0,0,192,1,1,192,192,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,VI<c3><9a>VO(A),RECEPCIONISTA,1354,964
2010,50000000762,ERIVELTON LIMA SANTANA,BA,PSC,46,45,245703.04,5341.37,31001.54,42831.5,8670,13200,15e4,92,91,245681,2670.45,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),VEREADOR,69765,745372.9
2010,50000000763,EVERALDO BISPO,BA,PMDB,6,6,22594.14,3765.69,14594.14,0,0,8e3,0,17,14,22585.44,1328.56,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),VEREADOR,9217,72910.97
2010,50000000764,EZEQUIEL FLORENCIO PINHEIRO,BA,PSC,2,2,2525.66,1262.83,2525.66,0,0,0,0,2,2,2525.66,1262.83,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),"CORRETOR DE IM<c3><93>VEIS, SEGUROS, T<c3><8d>TULOS E VALORES",3833,10110.64
2010,50000000765,FRANCISCA INOCENCIA RODRIGUES,BA,PSC,11,11,6874.38,624.94,0,0,0,4483.14,2391.24,10,10,6754.66,675.47,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,CASADO(A),PUBLICIT<c3><81>RIO,744,21845.829999999998
2010,50000000766,GENEBALDO SOUZA CORREIA,BA,PMDB,20,16,393238.33,19661.92,0,1200,92800,46737.98,252500.35,47,44,389932.33,8296.43,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ECONOMISTA,20914,1204494.34
2010,50000000767,GIVALDO FIUZA DE ALMEIDA,BA,PSC,4,4,1452.54,363.13,1452.54,0,0,0,0,4,4,1452.54,363.13,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),"T<c3><89>CNICO CONTABILIDADE, ESTAT<c3><8d>STICA, ECONOMIA DOM<c3><89>STICA E ADMINISTRA<c3><87><c3><83>O",2372,5099.88
2010,50000000768,GRACA MARIA MASCARENHAS,BA,PSC,1,1,3e3,3e3,0,0,0,3e3,0,3,3,3e3,1e3,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),ADVOGADO,3625,13008
2010,50000000769,HERZEM GUSMAO PEREIRA,BA,PMDB,35,33,214346.68,6124.19,3446.68,150650,55350,4900,0,127,116,194362.68,1530.41,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),LOCUTOR E COMENTARISTA DE R<c3><81>DIO E TELEVIS<c3><83>O E RADIALISTA,37319,631021.6399999999
2010,50000000771,JOAO CARLOS PAOLILO BACELAR FILHO,BA,PR,13,13,356684,27437.23,165e3,0,135e3,56684,0,48,44,334591.43,6970.65,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),DEPUTADO,75327,1082485.31
2010,50000000772,JONATAS NUNES LOPES,BA,PSC,3,3,452.1,150.7,252.1,0,0,200,0,3,3,447.1,149.03,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),"CORRETOR DE IM<c3><93>VEIS, SEGUROS, T<c3><8d>TULOS E VALORES",445,1663.0300000000002
2010,50000000773,JONIVAL LUCAS DA SILVA JUNIOR,BA,PTB,12,12,171536.04,14294.67,19336.04,19400,32e3,800,1e5,23,22,169931.25,7388.32,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ECONOMISTA,54436,534755.32
2010,50000000774,JOSE ALVES ROCHA,BA,PR,16,16,884971.62,55310.73,16002.24,0,245482.88,97500,525986.5,49,46,883233.84,18025.18,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,73935,2726639.9899999998
2010,50000000775,JOSE EDUARDO DA SILVA,BA,PSC,5,5,8715.66,1743.13,2525.66,6190,0,0,0,4,4,8715.66,2178.91,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA,5375,30087.02
2010,50000000776,JOSEVALDO OLIVEIRA DOS SANTOS,BA,PSC,6,6,3652.76,608.79,1062.76,510,0,2080,0,6,6,3632.76,605.46,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),POLICIAL MILITAR,616,12176.53
2010,50000000779,KARLUCIA CRISOSTOMO MACEDO ANTONIO,BA,PMDB,12,12,26880.3,2240.03,0,13900,5e3,7980.3,0,14,11,26871.6,1919.4,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),PROFESSOR DE ENSINO M<c3><89>DIO,9285,84840.63
2010,50000000782,LUCIO QUADROS VIEIRA LIMA,BA,PMDB,18,17,317075.27,17615.29,135975.27,131100,5e4,0,0,63,60,302999.43,4809.51,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),ENGENHEIRO,221616,959732.77
2010,50000000783,LUIZ CARLOS BRAITT SOARES,BA,PMDB,3,3,3161.42,1053.81,0,0,0,1827.9,1333.52,3,3,3161.42,1053.81,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),REPRESENTANTE COMERCIAL,187,11603.88
2010,50000000785,MARCELO DE OLIVEIRA GUIMAR<c3><83>ES FILHO,BA,PMDB,11,11,177034.78,16094.07,10334.78,18e3,1e5,48700,0,18,17,173025.63,9612.53,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,61760,552858.79
2010,50000000786,MATEUS FERREIRA DOS SANTOS,BA,PSC,5,5,1616.14,323.23,1604.14,0,0,12,0,4,4,1604.14,401.04,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),"T<c3><89>CNICO CONTABILIDADE, ESTAT<c3><8d>STICA, ECONOMIA DOM<c3><89>STICA E ADMINISTRA<c3><87><c3><83>O",677,5578.6900000000005
2010,50000000787,MAURICIO GON<c3><87>ALVES TRINDADE,BA,PR,9,8,665143.04,73904.78,13933.08,0,0,1209.96,65e4,80,69,618952.38,7736.9,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),DEPUTADO,77335,2031046.1400000001
2010,50000000788,MILTON JOAO SOARES BARBOSA,BA,PSC,6,6,6420,1070,0,2750,0,3670,0,13,9,6408.4,492.95,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA,7406,20845.35
2010,50000000790,NONATO CARVALHO LEITE,BA,PSC,2,2,1210,605,0,0,0,1210,0,5,4,3475.35,695.07,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO INCOMPLETO,CASADO(A),SERVIDOR P<c3><9a>BLICO CIVIL APOSENTADO,377,7208.42
2010,50000000791,ORLANDO COLAVOLPE,BA,PR,4,4,8564.32,2141.08,204,0,1500.72,0,6859.6,6,6,8564.32,1427.39,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),M<c3><89>DICO,2363,29281.43
2010,50000000792,PAULO BRAGA MIRANDA,BA,PMDB,8,7,54e3,6750,0,15e3,0,39e3,0,21,21,54e3,2571.43,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,SOLTEIRO(A),AGRICULTOR,21243,171378.43
2010,50000000794,PAULO ROBERTO BRITO,BA,PSC,2,2,751.9,375.95,751.9,0,0,0,0,2,2,751.9,375.95,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,DIVORCIADO(A),ARTISTA PL<c3><81>STICO E ASSEMELHADOS,488,3015.6
2010,50000000795,PEDRO SOUZA DOS SANTOS,BA,PMDB,9,8,56594.09,6288.23,7094.09,1500,0,38e3,1e4,39,32,52731.11,1352.08,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),VEREADOR,12288,173647.59999999998
2010,50000000798,RONIVON DE SOUZA,BA,PMDB,12,12,5210.8,434.23,0,900,0,4310.8,0,26,15,4435.15,170.58,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),COMERCIANTE,2340,15526.559999999998
2010,50000000799,ROSANGELA LIMA ROCHA,BA,PMDB,6,6,3833,638.83,396,0,850,2587,0,5,5,3832.96,766.59,DEPUTADO FEDERAL,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),ODONT<c3><93>LOGO,766,12926.38
2010,50000000801,SANDOVAL SOUZA GUIMAR<c3><83>ES,BA,PMDB,15,14,54849.67,3656.64,12965.67,5800,5884,20200,1e4,30,23,52832.27,1761.08,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),VEREADOR,12678,168031.33000000002
2010,50000000802,SARA QUEIROZ DOS SANTOS,BA,PSC,4,4,1849.7,462.43,1012.7,737,0,100,0,9,8,1849.15,205.46,DEPUTADO FEDERAL,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),COZINHEIRO,494,6241.4400000000005
2010,50000000803,SEGIO LUIS LACERDA BRITO,BA,PSC,16,15,123617.31,7726.08,8167.81,18200,2590,44659.5,5e4,54,44,118428.71,2193.12,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,71889,375711.53
2010,50000000804,SEVERIANO ALVES DE SOUZA,BA,PMDB,18,13,271147.18,15063.73,0,35680,0,3e4,205467.18,52,43,263115.36,5059.91,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),DEPUTADO,32047,825659.3599999999
2010,50000000805,VALDIR MARCELINO DOS SANTOS,BA,PSC,7,7,2828.05,404.01,2178.05,0,0,650,0,10,9,2827.7,282.77,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),VIGILANTE,637,9203.580000000002
2010,50000000806,VALMIR DE FIGUEIREDO,BA,PSC,3,3,5873.19,1957.73,4513.19,0,0,1360,0,6,6,5873.19,978.86,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,DIVORCIADO(A),VEREADOR,327,20574.159999999996
2010,50000000922,AGENOR RIBEIRO DE JESUS FILHO,BA,PRP,18,13,102130.22,5673.9,6730.22,500,22e3,72900,0,62,58,97361.98,1570.35,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),M<c3><89>DICO,13308,309017.67000000004
2010,50000000923,ALMIRO AURORA DA SILVA,BA,PT do B,1,1,5e3,5e3,0,0,0,5e3,0,1,1,5e3,5e3,DEPUTADO FEDERAL,MASCULINO,L<c3><8a> E ESCREVE,DIVORCIADO(A),OUTROS,815,25004
2010,50000000925,ANTONIO ALBINO LEAL DA SILVA,BA,PSDC,3,3,11705.19,3901.73,8705.19,0,0,3e3,0,6,5,11697.69,1949.62,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),EMPRES<c3><81>RIO,1892,40976.42
2010,50000000927,ANTONIO CARLOS BOSCO MASSAROLLO,BA,PMN,86,55,145941.08,1696.99,26949.08,79605,0,1e4,29387,105,71,125888.81,1198.94,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,SOLTEIRO(A),OUTROS,3219,420983.9
2010,50000000928,ANTONIO CARLOS SILVA SANTOS,BA,PRP,6,6,10705.22,1784.2,3305.22,3500,0,3900,0,43,32,10135.72,235.71,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),SERVIDOR P<c3><9a>BLICO CIVIL APOSENTADO,4202,33653.07
2010,50000000930,ANTONIO JORGE RIBEIRO DE SANTANA,BA,PT do B,8,8,7554.7,944.34,396,5908.7,0,0,1250,9,7,7548.9,838.77,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),POLICIAL MILITAR,11284,24473.41
2010,50000000931,CHE GUEVARA ANDRADE ORNELAS,BA,PRP,1,1,192,192,192,0,0,0,0,1,1,192,192,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),APOSENTADO (EXCETO SERVIDOR P<c3><9a>BLICO),336,964
2010,50000000934,DERIVALDO JESUS DE ANDRADE,BA,PTC,2,2,692.07,346.04,692.07,0,0,0,0,2,2,692.07,346.04,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),SERVIDOR P<c3><9a>BLICO ESTADUAL,291,2776.2900000000004
2010,50000000935,EDNILTON OLIVEIRA FERREIRA,BA,PPS,1,1,1600,1600,0,1600,0,0,0,1,1,1514.7,1514.7,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PROFESSOR DE ENSINO SUPERIOR,6476,7833.4
2010,50000000936,ENIEDSON FERREIRA DOS SANTOS,BA,PRP,6,6,2411.64,401.94,204,0,0,959.1,1248.54,6,6,2411.64,401.94,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,SOLTEIRO(A),OUTROS,235,8062.799999999999
2010,50000000937,FRANCISCO DOREA MIRES,BA,PPS,3,3,1896.21,632.07,1896.21,0,0,0,0,3,3,1896.21,632.07,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),EMPRES<c3><81>RIO,1097,6964.7699999999995
2010,50000000938,FRANCISCO MARTINS ALENCAR,BA,PPS,2,2,1147.45,573.73,833.45,0,0,314,0,3,3,1147.45,382.48,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),EMPRES<c3><81>RIO,798,4408.56
2010,50000000940,GLICERIO RAMOS,BA,PT do B,3,3,2062.9,687.63,2062.9,0,0,0,0,3,3,2062.9,687.63,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),SERVIDOR P<c3><9a>BLICO ESTADUAL,3472,7575.960000000001
2010,50000000941,HARRISON FREITAS DE LIMA,BA,PSDC,3,3,1896,632,396,0,0,1500,0,4,4,1896,474,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),EMPRES<c3><81>RIO,995,6808
2010,50000000942,IVANDOILSON SANTOS ORRICO,BA,PMN,6,6,2269.23,378.2,1769.23,0,0,0,500,6,6,2269.23,378.2,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),SERVIDOR P<c3><9a>BLICO MUNICIPAL,518,7588.09
2010,50000000943,IVO BARRETO DO COUTO FILHO,BA,PSDC,1,1,666.67,666.67,666.67,0,0,0,0,1,1,666.67,666.67,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,DIVORCIADO(A),EMPRES<c3><81>RIO,380,3337.35
2010,50000000944,IVO JOSE DOS SANTOS,BA,PTC,2,2,396,198,396,0,0,0,0,2,2,396,198,DEPUTADO FEDERAL,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),OUTROS,525,1592
2010,50000000945,JACIARA ZOZIMA DE OLIVEIRA SANTANA CHAGAS PARAISO,BA,PTC,4,4,1452.54,363.13,1452.54,0,0,0,0,4,4,1452.54,363.13,DEPUTADO FEDERAL,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),AGENTE ADMINISTRATIVO,278,5099.88
2010,50000000946,JANIO NATAL ANDRADE BORGES,BA,PRP,19,17,125010,6579.47,0,18500,99310,7200,0,70,48,119826.09,1711.8,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),EMPRES<c3><81>RIO,41585,378291.36
2010,50000000947,JOAO ALCIDES REIS DE FREITAS,BA,PTC,7,7,4900,700,0,4900,0,0,0,8,7,4899.65,612.46,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,SEPARADO(A) JUDICIALMENTE,OUTROS,2019,16041.11
2010,50000000948,JOCEVAL RODRIGUES DOS SANTOS,BA,PPS,33,33,84294.93,2554.39,4500.63,61244.3,13550,5e3,0,48,35,83951.33,1748.99,DEPUTADO FEDERAL,MASCULINO,ENSINO M<c3><89>DIO COMPLETO,CASADO(A),VEREADOR,32173,256993.57
2010,50000000949,JOSE ALVARO FRAN<c3><87>A RIOS,BA,PSDC,13,13,66256.42,5096.65,3396.42,4560,4e4,18300,0,25,24,65346.01,2613.84,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,CASADO(A),AGENTE ADMINISTRATIVO,4788,205644.34000000003
2010,50000000953,JO<c3><83>O CARLOS SOBRAL MARTINS,BA,PRP,6,6,2192,365.33,192,400,0,1600,0,4,4,2122.72,530.68,DEPUTADO FEDERAL,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,SERVIDOR P<c3><9a>BLICO FEDERAL,2077,7422.73
2010,50000000956,LUCIANO FRED BRAGA PENHA,BA,PMN,19,18,48509.25,2553.12,5609.25,10400,5e3,5e3,22500,33,31,47922.78,1452.21,DEPUTADO FEDERAL,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),VEREADOR,40187,149047.61
2010,50000000958,MARA LUCIA PEREIRA ROLLO,BA,PPS,2,2,2287.87,1143.93,2287.87,0,0,0,0,2,2,2287.87,1143.93,DEPUTADO FEDERAL,FEMININO,ENSINO M<c3><89>DIO COMPLETO,SOLTEIRO(A),"CORRETOR DE IM<c3><93>VEIS, SEGUROS, T<c3><8d>TULOS E VALORES",351,9159.470000000001
